Price,Locality,Type_of_Property,Subtype_of_Property,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Furnished,Open_fire,Terrace,Terrace_Area,Number_of_Facades,Swimming_Pool,State_of_the_Building
285000,Antwerpen,Apartment,APARTMENT,1,60.0,0,0,0,1.0,6.0,2.0,0,AS_NEW
285000,Antwerpen,Apartment,APARTMENT,2,106.0,0,0,0,1.0,6.0,2.0,0,GOOD
275000,Mol,Apartment,APARTMENT,1,92.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
399000,Oostmalle,Apartment,APARTMENT,2,196.0,0,1,0,1.0,40.0,4.0,0,JUST_RENOVATED
165000,Antwerpen,Apartment,APARTMENT,2,75.0,0,0,0,1.0,3.0,2.0,0,GOOD
599000,Gent,Apartment,LOFT,2,174.0,0,0,0,1.0,11.0,2.0,0,GOOD
169000,Antwerpen,Apartment,FLAT_STUDIO,0,30.0,0,0,0,1.0,2.0,2.0,0,GOOD
115000,Waregem,Apartment,FLAT_STUDIO,1,37.0,0,0,0,1.0,11.0,2.0,0,JUST_RENOVATED
330000,Sint-Kruis,Apartment,APARTMENT,2,112.0,0,0,0,1.0,30.0,2.0,0,GOOD
185000,Turnhout,Apartment,APARTMENT,2,108.0,0,0,0,1.0,30.0,2.0,0,AS_NEW
252250,Libramont-Chevigny,Apartment,APARTMENT,2,92.0,0,0,0,1.0,10.0,2.0,0,GOOD
297500,Blankenberge,Apartment,APARTMENT,2,85.0,0,0,0,1.0,7.0,2.0,0,GOOD
300000,Ieper,Apartment,APARTMENT,3,99.0,0,0,0,1.0,21.0,2.0,0,GOOD
170000,Anderlecht,Apartment,APARTMENT,1,60.0,0,0,0,1.0,11.0,2.0,0,GOOD
619000,Knokke-Heist,Apartment,PENTHOUSE,2,80.0,0,1,0,1.0,25.0,2.0,0,AS_NEW
427167,Zedelgem,Apartment,APARTMENT,3,145.0,0,0,0,1.0,23.0,2.0,0,GOOD
370000,Middelkerke,Apartment,APARTMENT,2,68.0,0,1,0,1.0,11.0,2.0,0,TO_BE_DONE_UP
379000,Elsene,Apartment,APARTMENT,2,95.0,1,0,0,1.0,11.0,2.0,0,GOOD
189000,Anderlecht,Apartment,APARTMENT,2,58.0,0,0,0,1.0,11.0,2.0,0,GOOD
300000,Evergem,Apartment,APARTMENT,1,75.0,1,0,0,1.0,17.0,2.0,0,AS_NEW
289000,Duffel,Apartment,APARTMENT,2,81.0,0,0,0,1.0,10.0,2.0,0,JUST_RENOVATED
745000,Ixelles,Apartment,PENTHOUSE,2,133.0,1,0,0,1.0,80.0,2.0,0,GOOD
289000,Lier,Apartment,APARTMENT,2,87.0,1,0,0,1.0,11.0,2.0,0,AS_NEW
440000,Nieuwpoort,Apartment,APARTMENT,2,107.0,0,0,0,1.0,20.0,2.0,0,GOOD
492900,Antwerpen,Apartment,APARTMENT,2,115.0,0,0,0,1.0,8.0,2.0,0,AS_NEW
149000,Blankenberge,Apartment,FLAT_STUDIO,0,60.0,0,1,0,1.0,11.0,2.0,0,GOOD
95000,Westende,Apartment,APARTMENT,0,29.0,0,0,0,1.0,11.0,2.0,0,JUST_RENOVATED
239000,Jette,Apartment,DUPLEX,2,103.0,1,0,0,1.0,9.0,2.0,0,AS_NEW
899000,Knokke-Zoute,Apartment,APARTMENT,2,62.0,1,1,0,1.0,11.0,2.0,0,GOOD
239000,Deurne,Apartment,APARTMENT,1,88.0,0,0,0,1.0,11.0,2.0,0,GOOD
416000,Geel,Apartment,APARTMENT,3,121.0,0,0,0,1.0,39.0,2.0,0,GOOD
320000,Watermael-Boitsfort,Apartment,APARTMENT,2,90.0,0,0,0,1.0,13.0,3.0,0,AS_NEW
1250000,Auderghem,Apartment,PENTHOUSE,3,130.0,1,0,0,1.0,100.0,2.0,0,GOOD
350920,Roeselare,Apartment,APARTMENT,2,101.0,0,0,0,1.0,11.0,2.0,0,GOOD
995000,Knokke-Heist,Apartment,DUPLEX,2,108.0,1,0,0,1.0,16.0,2.0,0,GOOD
375000,Alken,Apartment,PENTHOUSE,3,105.0,0,0,0,1.0,34.0,4.0,0,GOOD
210000,Strombeek-Bever,Apartment,APARTMENT,2,87.0,0,0,0,1.0,5.0,2.0,0,GOOD
625000,Woluwe-Saint-Lambert,Apartment,APARTMENT,2,116.0,1,0,0,1.0,13.0,2.0,0,AS_NEW
425000,Overijse,Apartment,APARTMENT,2,93.0,0,0,0,1.0,8.0,2.0,0,GOOD
249000,Zeebrugge,Apartment,APARTMENT,1,55.0,0,0,0,1.0,11.0,4.0,0,GOOD
289000,Stekene,Apartment,DUPLEX,2,105.0,0,0,0,1.0,11.0,3.0,0,AS_NEW
195000,Oostkamp,Apartment,APARTMENT,1,69.0,0,0,0,1.0,11.0,2.0,0,GOOD
890000,Kraainem,Apartment,PENTHOUSE,3,173.0,1,0,0,1.0,14.0,2.0,0,AS_NEW
199000,Deurne,Apartment,APARTMENT,2,76.0,0,0,0,1.0,11.0,2.0,0,GOOD
185000,Saint-Gilles,Apartment,FLAT_STUDIO,1,48.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
385000,Namur,Apartment,APARTMENT,2,85.0,0,0,0,1.0,24.0,2.0,0,AS_NEW
399000,Schilde,Apartment,APARTMENT,2,120.0,0,0,0,1.0,65.0,2.0,0,GOOD
195000,Woluwe-Saint-Lambert,Apartment,APARTMENT,1,64.0,0,0,0,1.0,14.0,2.0,0,TO_RENOVATE
435000,Etterbeek,Apartment,APARTMENT,2,93.0,1,1,0,1.0,3.0,2.0,0,AS_NEW
439000,Ixelles,Apartment,APARTMENT,2,92.0,0,1,1,1.0,2.0,3.0,0,JUST_RENOVATED
419000,Knokke-Heist,Apartment,APARTMENT,2,92.0,0,0,0,1.0,5.0,2.0,0,GOOD
295000,Oudenaarde,Apartment,APARTMENT,2,107.0,0,0,0,1.0,11.0,2.0,0,GOOD
179000,Tongeren,Apartment,APARTMENT,2,104.0,0,0,0,1.0,1.0,3.0,0,GOOD
235000,Borsbeek,Apartment,SERVICE_FLAT,1,56.0,1,0,0,1.0,4.0,2.0,0,AS_NEW
229000,Blankenberge,Apartment,APARTMENT,2,86.0,0,1,0,1.0,1.0,2.0,0,GOOD
340000,Oostende,Apartment,APARTMENT,2,114.0,0,0,0,1.0,20.0,2.0,0,AS_NEW
210000,Koksijde,Apartment,APARTMENT,1,62.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
520000,Knokke,Apartment,APARTMENT,2,85.0,0,0,0,1.0,11.0,2.0,0,GOOD
269000,Vilvoorde,Apartment,APARTMENT,1,71.0,0,0,0,1.0,9.0,2.0,0,GOOD
315500,Zedelgem,Apartment,APARTMENT,3,101.0,1,0,0,1.0,28.0,2.0,0,AS_NEW
400000,Deinze,Apartment,PENTHOUSE,2,96.0,1,0,0,1.0,17.0,4.0,0,AS_NEW
120000,Oostende,Apartment,FLAT_STUDIO,0,92.0,0,0,0,1.0,11.0,2.0,0,TO_BE_DONE_UP
209000,Molenbeek-Saint-Jean,Apartment,APARTMENT,2,86.0,1,0,0,1.0,11.0,2.0,0,GOOD
364026,Lier,Apartment,PENTHOUSE,3,128.0,0,0,0,1.0,18.0,2.0,0,AS_NEW
595000,Sijsele,Apartment,APARTMENT,3,122.0,0,0,0,1.0,62.0,2.0,0,GOOD
1250000,Antwerpen,Apartment,TRIPLEX,3,276.0,1,0,0,1.0,127.0,2.0,0,AS_NEW
299000,Willebroek,Apartment,APARTMENT,2,109.0,1,0,0,1.0,8.0,2.0,0,JUST_RENOVATED
272500,Duffel,Apartment,APARTMENT,1,81.0,0,0,0,1.0,5.0,2.0,0,JUST_RENOVATED
825000,Uccle,Apartment,GROUND_FLOOR,3,220.0,0,0,0,1.0,52.0,2.0,0,AS_NEW
205000,Molenbeek-Saint-Jean,Apartment,APARTMENT,1,66.0,0,0,0,1.0,2.0,2.0,0,GOOD
365000,De Haan,Apartment,APARTMENT,2,95.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
598000,Woluwe-Saint-Pierre,Apartment,TRIPLEX,3,135.0,0,0,0,1.0,7.0,2.0,0,GOOD
365000,Haaltert,Apartment,APARTMENT,2,114.0,0,0,0,1.0,25.0,2.0,0,GOOD
1450000,Woluwe-Saint-Pierre,Apartment,APARTMENT,3,330.0,1,0,0,1.0,40.0,2.0,0,AS_NEW
229000,Sint-Pieters-Leeuw,Apartment,APARTMENT,1,52.0,1,0,0,1.0,11.0,2.0,0,JUST_RENOVATED
175000,Saint-Gilles,Apartment,GROUND_FLOOR,1,65.0,0,0,0,1.0,11.0,2.0,0,GOOD
410000,Fléron,Apartment,DUPLEX,4,182.0,0,0,0,1.0,11.0,3.0,0,GOOD
284500,Huy,Apartment,APARTMENT,3,107.0,0,0,0,1.0,51.0,4.0,0,AS_NEW
595000,Bruxelles,Apartment,LOFT,2,227.0,1,0,0,1.0,6.0,3.0,0,AS_NEW
475000,Sint-Idesbald,Apartment,APARTMENT,2,92.0,0,0,0,1.0,11.0,2.0,0,GOOD
299000,Molenbeek-Saint-Jean,Apartment,APARTMENT,3,127.0,0,0,0,1.0,8.0,3.0,0,GOOD
109000,Liège,Apartment,FLAT_STUDIO,0,30.0,0,1,0,1.0,11.0,2.0,0,GOOD
249500,Deurne,Apartment,APARTMENT,3,106.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
399000,Kortrijk,Apartment,APARTMENT,3,408.0,1,0,0,1.0,11.0,2.0,0,GOOD
159000,Edegem,Apartment,APARTMENT,1,71.0,0,0,0,1.0,11.0,2.0,0,GOOD
249000,Aalst,Apartment,APARTMENT,2,109.0,1,0,0,1.0,11.0,2.0,0,GOOD
275000,Bruxelles,Apartment,APARTMENT,3,100.0,0,0,0,1.0,12.0,1.0,0,AS_NEW
325000,Auderghem,Apartment,APARTMENT,1,66.0,0,0,0,1.0,6.0,2.0,0,JUST_RENOVATED
699000,Kapellen (2950),Apartment,APARTMENT,3,213.0,0,0,0,1.0,20.0,2.0,0,GOOD
175000,Eeklo,Apartment,APARTMENT,1,65.0,0,0,0,1.0,11.0,2.0,0,TO_BE_DONE_UP
185000,Sint-Stevens-Woluwe,Apartment,APARTMENT,1,61.0,0,0,0,1.0,11.0,2.0,0,GOOD
268000,Lebbeke,Apartment,APARTMENT,1,89.0,0,0,0,1.0,17.0,3.0,0,GOOD
199900,Antwerpen,Apartment,APARTMENT,2,90.0,0,0,0,1.0,11.0,2.0,0,TO_RENOVATE
310000,Middelkerke,Apartment,APARTMENT,1,51.0,0,0,0,1.0,11.0,2.0,0,TO_RENOVATE
290000,Schaarbeek,Apartment,APARTMENT,2,105.0,0,0,0,1.0,11.0,2.0,0,GOOD
290000,Ixelles,Apartment,APARTMENT,1,70.0,0,0,0,1.0,9.0,2.0,0,TO_RENOVATE
229000,Gent,Apartment,APARTMENT,1,44.0,0,0,0,1.0,11.0,2.0,0,GOOD
340000,Nieuwpoort,Apartment,APARTMENT,2,63.0,0,0,0,1.0,11.0,2.0,0,GOOD
279000,Deinze,Apartment,DUPLEX,2,127.0,0,0,0,1.0,11.0,2.0,0,GOOD
580000,Knokke,Apartment,APARTMENT,2,67.0,1,1,0,1.0,5.0,2.0,0,AS_NEW
195000,Borgerhout,Apartment,APARTMENT,1,69.0,0,0,0,1.0,4.0,2.0,0,TO_BE_DONE_UP
430000,Leuven,Apartment,PENTHOUSE,2,70.0,1,0,1,1.0,18.0,3.0,0,JUST_RENOVATED
400000,Elsene,Apartment,APARTMENT,1,72.0,0,0,0,1.0,11.0,2.0,0,GOOD
180000,Anderlecht,Apartment,APARTMENT,1,76.0,0,0,0,1.0,11.0,2.0,0,GOOD
199000,Anderlecht,Apartment,APARTMENT,2,80.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
229500,Deerlijk,Apartment,APARTMENT,2,89.0,0,0,0,1.0,30.0,2.0,0,GOOD
229000,Beveren-Waas,Apartment,APARTMENT,3,128.0,1,0,0,1.0,11.0,2.0,0,TO_BE_DONE_UP
215000,Brussel,Apartment,APARTMENT,1,38.0,0,1,0,1.0,11.0,2.0,0,GOOD
1250000,Knokke,Apartment,LOFT,4,170.0,0,0,0,1.0,10.0,2.0,0,AS_NEW
215000,Wezembeek-Oppem,Apartment,SERVICE_FLAT,1,67.0,0,0,0,1.0,10.0,2.0,0,AS_NEW
475000,Heist-Aan-Zee,Apartment,APARTMENT,2,66.0,0,0,0,1.0,4.0,2.0,0,GOOD
950000,Knokke-Heist,Apartment,APARTMENT,3,100.0,1,0,0,1.0,4.0,2.0,0,JUST_RENOVATED
435000,Saint-Gilles,Apartment,PENTHOUSE,1,73.0,1,0,0,1.0,11.0,2.0,0,AS_NEW
289000,Lanaken,Apartment,DUPLEX,2,112.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
399000,Gent,Apartment,APARTMENT,2,92.0,0,0,0,1.0,11.0,2.0,0,GOOD
390000,Gent,Apartment,APARTMENT,2,96.0,1,0,0,1.0,16.0,2.0,0,GOOD
95000,Charleroi,Apartment,APARTMENT,2,59.0,0,0,0,1.0,11.0,2.0,0,TO_RENOVATE
149000,La Louvière,Apartment,APARTMENT,1,58.0,1,0,0,1.0,11.0,2.0,0,GOOD
199900,Berchem-Sainte-Agathe,Apartment,APARTMENT,2,70.0,0,0,0,1.0,2.0,3.0,0,AS_NEW
129000,De Haan,Apartment,GROUND_FLOOR,2,58.0,0,0,0,1.0,11.0,2.0,0,GOOD
287000,Mechelen,Apartment,APARTMENT,2,116.0,0,0,0,1.0,6.0,3.0,0,AS_NEW
389500,Kortessem,Apartment,DUPLEX,3,160.0,0,0,0,1.0,13.0,2.0,0,AS_NEW
230000,Schaerbeek,Apartment,APARTMENT,1,65.0,0,0,0,1.0,11.0,2.0,0,GOOD
380000,Oostende,Apartment,APARTMENT,3,91.0,0,0,0,1.0,8.0,2.0,0,GOOD
399000,Roosdaal,Apartment,APARTMENT,3,141.0,1,0,0,1.0,65.0,2.0,0,JUST_RENOVATED
279000,Gent,Apartment,APARTMENT,1,52.0,0,0,0,1.0,11.0,2.0,0,JUST_RENOVATED
199000,Bruxelles,Apartment,FLAT_STUDIO,0,56.0,0,0,0,1.0,11.0,3.0,0,JUST_RENOVATED
410000,Berlaar,Apartment,APARTMENT,3,137.0,0,0,0,1.0,23.0,3.0,0,GOOD
720000,Nieuwpoort,Apartment,APARTMENT,2,100.0,0,1,0,1.0,11.0,2.0,0,GOOD
2490000,Uccle,Apartment,APARTMENT,2,314.0,0,0,1,1.0,380.0,2.0,0,AS_NEW
189000,De Haan,Apartment,APARTMENT,1,36.0,0,0,0,1.0,11.0,1.0,0,AS_NEW
249000,Antwerpen,Apartment,APARTMENT,3,110.0,0,0,0,1.0,11.0,2.0,0,TO_RENOVATE
1650000,Knokke-Heist,Apartment,APARTMENT,3,125.0,0,0,0,1.0,11.0,2.0,0,JUST_RENOVATED
229000,Sint-Jans-Molenbeek,Apartment,PENTHOUSE,1,92.0,0,0,0,1.0,11.0,2.0,0,JUST_RENOVATED
515000,Ixelles,Apartment,APARTMENT,2,117.0,1,0,0,1.0,8.0,2.0,0,GOOD
169000,Antwerpen,Apartment,APARTMENT,1,40.0,0,0,0,1.0,11.0,2.0,0,GOOD
170000,Woluwe-Saint-Lambert,Apartment,APARTMENT,1,49.0,0,0,0,1.0,11.0,2.0,0,TO_BE_DONE_UP
185000,Laeken,Apartment,APARTMENT,2,81.0,0,0,0,1.0,11.0,2.0,0,TO_BE_DONE_UP
449000,Knokke,Apartment,APARTMENT,2,76.0,0,0,0,1.0,11.0,2.0,0,GOOD
239000,Deinze,Apartment,APARTMENT,2,162.0,1,0,0,1.0,11.0,2.0,0,GOOD
510000,Oostende,Apartment,APARTMENT,3,123.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
598000,Gent,Apartment,APARTMENT,1,121.0,0,0,0,1.0,13.0,2.0,0,AS_NEW
220000,Ganshoren,Apartment,APARTMENT,2,90.0,0,0,0,1.0,7.0,2.0,0,GOOD
169000,Anderlecht,Apartment,APARTMENT,1,60.0,0,0,0,1.0,10.0,4.0,0,GOOD
250000,Schaerbeek,Apartment,PENTHOUSE,1,51.0,1,0,0,1.0,22.0,2.0,0,AS_NEW
196500,Watermael-Boitsfort,Apartment,FLAT_STUDIO,0,40.0,0,0,0,1.0,9.0,2.0,0,GOOD
155000,Fleurus,Apartment,APARTMENT,1,58.0,0,0,0,1.0,11.0,3.0,0,GOOD
240000,Berchem,Apartment,APARTMENT,3,90.0,0,0,0,1.0,17.0,2.0,0,GOOD
335000,Forest,Apartment,APARTMENT,1,73.0,0,0,0,1.0,11.0,3.0,0,GOOD
248000,Antwerpen,Apartment,APARTMENT,2,90.0,0,0,0,1.0,11.0,2.0,0,JUST_RENOVATED
895000,Hasselt,Apartment,APARTMENT,2,143.0,0,0,0,1.0,18.0,2.0,0,GOOD
499000,Uccle,Apartment,APARTMENT,3,141.0,1,0,0,1.0,4.0,2.0,0,GOOD
245000,Lede,Apartment,APARTMENT,2,123.0,0,0,0,1.0,11.0,2.0,0,GOOD
190000,Seraing,Apartment,APARTMENT,2,91.0,0,0,0,1.0,11.0,2.0,0,TO_BE_DONE_UP
725000,Gent,Apartment,DUPLEX,3,162.0,0,0,0,1.0,18.0,2.0,0,JUST_RENOVATED
194000,Middelkerke,Apartment,APARTMENT,2,68.0,0,1,0,1.0,11.0,2.0,0,GOOD
345000,Uccle,Apartment,APARTMENT,2,70.0,0,0,0,1.0,22.0,2.0,0,GOOD
299000,Vilvoorde,Apartment,APARTMENT,1,84.0,1,0,0,1.0,7.0,2.0,0,GOOD
521000,Diegem,Apartment,APARTMENT,4,149.0,1,0,0,1.0,11.0,2.0,0,AS_NEW
449000,Sint-Michiels,Apartment,APARTMENT,3,113.0,0,0,0,1.0,24.0,3.0,0,AS_NEW
295000,Forest,Apartment,APARTMENT,2,72.0,0,0,0,1.0,8.0,2.0,0,GOOD
285000,Edegem,Apartment,GROUND_FLOOR,3,86.0,0,0,0,1.0,11.0,2.0,0,GOOD
189000,Antwerpen,Apartment,APARTMENT,2,92.0,0,0,0,1.0,11.0,2.0,0,TO_RENOVATE
87000,De Haan,Apartment,GROUND_FLOOR,1,32.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
231000,Antwerpen,Apartment,APARTMENT,2,66.0,0,0,0,1.0,11.0,2.0,0,JUST_RENOVATED
249000,Borgerhout,Apartment,PENTHOUSE,4,146.0,0,0,0,1.0,11.0,3.0,0,GOOD
485000,Woluwe-Saint-Lambert,Apartment,APARTMENT,2,94.0,1,0,0,1.0,6.0,2.0,0,AS_NEW
265000,Koksijde,Apartment,APARTMENT,2,92.0,0,0,0,1.0,11.0,2.0,0,TO_BE_DONE_UP
259000,Kapellen,Apartment,APARTMENT,2,82.0,1,0,0,1.0,11.0,3.0,0,AS_NEW
169000,Marke,Apartment,APARTMENT,1,92.0,0,0,0,1.0,11.0,2.0,0,GOOD
378000,Aalst,Apartment,APARTMENT,1,84.0,0,0,0,1.0,11.0,2.0,0,GOOD
344000,Liedekerke,Apartment,APARTMENT,2,103.0,1,0,0,1.0,13.0,4.0,0,GOOD
229000,Namur,Apartment,APARTMENT,1,77.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
239000,Hulshout,Apartment,APARTMENT,2,105.0,0,0,0,1.0,17.0,3.0,0,GOOD
285000,Gent,Apartment,DUPLEX,1,68.0,0,0,0,1.0,11.0,2.0,0,GOOD
1095000,Waasmunster,Apartment,PENTHOUSE,2,256.0,1,0,0,1.0,120.0,2.0,0,AS_NEW
289000,Willebroek,Apartment,APARTMENT,2,100.0,1,0,0,1.0,8.0,2.0,0,JUST_RENOVATED
279000,Oostende,Apartment,APARTMENT,2,86.0,0,0,0,1.0,11.0,2.0,0,GOOD
180000,Zeebrugge,Apartment,APARTMENT,2,92.0,0,0,0,1.0,11.0,2.0,0,GOOD
795000,Oostduinkerke,Apartment,APARTMENT,3,125.0,0,0,0,1.0,11.0,2.0,0,GOOD
492216,Edegem,Apartment,APARTMENT,3,165.0,0,0,0,1.0,6.0,2.0,0,GOOD
185000,Gent,Apartment,KOT,1,15.0,0,0,0,1.0,11.0,2.0,0,GOOD
317000,Liedekerke,Apartment,APARTMENT,2,96.0,1,0,0,1.0,10.0,4.0,0,GOOD
149000,Oostende,Apartment,APARTMENT,2,71.0,0,0,0,1.0,11.0,2.0,0,GOOD
499000,Ixelles,Apartment,APARTMENT,2,91.0,1,0,0,1.0,5.0,2.0,0,AS_NEW
460000,Bruxelles,Apartment,APARTMENT,2,120.0,1,1,0,1.0,6.0,2.0,0,AS_NEW
199000,Anderlecht,Apartment,APARTMENT,1,60.0,1,0,0,1.0,3.0,2.0,0,AS_NEW
150000,Court-Saint-Etienne,Apartment,APARTMENT,2,95.0,0,0,0,1.0,25.0,2.0,0,GOOD
125000,Jodoigne,Apartment,APARTMENT,1,60.0,0,0,0,1.0,15.0,2.0,0,GOOD
295000,Roeselare,Apartment,APARTMENT,2,128.0,0,0,0,1.0,11.0,2.0,0,GOOD
299000,Oedelem,Apartment,APARTMENT,2,110.0,0,0,0,1.0,11.0,2.0,0,GOOD
395000,Ixelles,Apartment,DUPLEX,2,102.0,0,0,0,1.0,11.0,2.0,0,GOOD
189999,Hoevenen,Apartment,APARTMENT,2,90.0,0,0,0,1.0,6.0,2.0,0,GOOD
260000,Middelkerke,Apartment,APARTMENT,2,85.0,0,0,0,1.0,11.0,2.0,0,JUST_RENOVATED
334000,Stabroek,Apartment,DUPLEX,3,104.0,0,0,0,1.0,11.0,2.0,0,GOOD
210000,Molenbeek-Saint-Jean,Apartment,APARTMENT,2,75.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
180000,Aalst,Apartment,APARTMENT,2,64.0,0,0,0,1.0,11.0,2.0,0,GOOD
780000,Woluwe-Saint-Pierre,Apartment,APARTMENT,3,148.0,0,0,0,1.0,14.0,2.0,0,GOOD
425000,Adegem,Apartment,APARTMENT,3,124.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
799000,Destelbergen,Apartment,APARTMENT,2,146.0,1,0,0,1.0,48.0,2.0,0,AS_NEW
190250,Koekelare,Apartment,APARTMENT,1,68.0,0,0,0,1.0,11.0,2.0,0,GOOD
316000,Hasselt,Apartment,APARTMENT,1,79.0,0,0,0,1.0,10.0,2.0,0,GOOD
199900,Merksem,Apartment,APARTMENT,2,80.0,0,0,0,1.0,11.0,2.0,0,GOOD
260000,Andenne,Apartment,APARTMENT,2,91.0,0,0,0,1.0,11.0,4.0,0,GOOD
130000,Westende,Apartment,APARTMENT,1,52.0,0,1,0,1.0,11.0,2.0,0,TO_RENOVATE
295000,Alleur,Apartment,APARTMENT,2,91.0,0,0,0,1.0,5.0,4.0,0,GOOD
1950000,Knokke-Heist Knokke,Apartment,PENTHOUSE,2,128.0,1,0,0,1.0,8.0,2.0,0,AS_NEW
445000,Saint-Gilles,Apartment,DUPLEX,2,145.0,1,0,0,1.0,7.0,2.0,0,GOOD
1695000,Knokke-Heist,Apartment,APARTMENT,3,104.0,1,0,0,1.0,11.0,2.0,0,AS_NEW
529000,Knokke-Heist,Apartment,APARTMENT,2,78.0,1,0,0,1.0,11.0,2.0,0,JUST_RENOVATED
469000,Edegem,Apartment,APARTMENT,3,116.0,0,0,0,1.0,11.0,2.0,0,GOOD
315000,Oostende,Apartment,APARTMENT,2,82.0,0,0,0,1.0,1.0,2.0,0,GOOD
198000,Bellegem,Apartment,APARTMENT,3,140.0,0,0,0,1.0,8.0,2.0,0,GOOD
150000,Blankenberge,Apartment,APARTMENT,2,67.0,0,0,0,1.0,11.0,2.0,0,TO_BE_DONE_UP
250000,Saint-Ghislain,Apartment,TRIPLEX,3,170.0,0,0,0,1.0,18.0,3.0,0,AS_NEW
220000,Auderghem,Apartment,FLAT_STUDIO,0,59.0,0,0,0,1.0,2.0,2.0,0,GOOD
292500,Ekeren,Apartment,GROUND_FLOOR,2,83.0,0,0,0,1.0,11.0,2.0,0,JUST_RENOVATED
389000,Berchem,Apartment,APARTMENT,2,125.0,0,0,0,1.0,19.0,2.0,0,GOOD
420000,Heist-Aan-Zee,Apartment,APARTMENT,2,88.0,0,0,0,1.0,11.0,2.0,0,GOOD
1200000,Ixelles,Apartment,APARTMENT,3,233.0,1,0,0,1.0,11.0,2.0,0,AS_NEW
125000,Bruxelles,Apartment,KOT,1,18.0,1,1,0,1.0,11.0,2.0,0,GOOD
680000,Woluwe-Saint-Lambert,Apartment,DUPLEX,3,152.0,1,0,0,1.0,13.0,2.0,0,AS_NEW
159900,Antwerpen Berchem,Apartment,APARTMENT,2,77.0,0,0,0,1.0,5.0,2.0,0,GOOD
550000,Uccle,Apartment,APARTMENT,2,108.0,1,0,0,1.0,18.0,2.0,0,AS_NEW
495000,Auderghem,Apartment,APARTMENT,2,94.0,1,0,0,1.0,24.0,2.0,0,AS_NEW
225000,Tienen,Apartment,APARTMENT,2,90.0,1,0,0,1.0,11.0,2.0,0,AS_NEW
343000,Bredene,Apartment,APARTMENT,2,92.0,0,0,0,1.0,4.0,2.0,0,GOOD
215000,Saint-Nicolas,Apartment,APARTMENT,2,76.0,0,0,0,1.0,7.0,2.0,0,AS_NEW
119000,De Haan,Apartment,APARTMENT,2,46.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
199000,Deurne,Apartment,APARTMENT,3,83.0,0,0,0,1.0,11.0,2.0,0,GOOD
159000,Manage La Hestre,Apartment,APARTMENT,2,109.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
430000,Ixelles,Apartment,APARTMENT,1,71.0,1,0,0,1.0,11.0,2.0,0,AS_NEW
175000,Jette,Apartment,APARTMENT,2,79.0,0,0,0,1.0,7.0,4.0,0,TO_RENOVATE
316500,Sint-Niklaas,Apartment,APARTMENT,2,95.0,0,0,0,1.0,11.0,2.0,0,GOOD
209000,Wondelgem,Apartment,APARTMENT,3,90.0,0,0,0,1.0,11.0,2.0,0,TO_RENOVATE
295000,Ixelles,Apartment,APARTMENT,2,83.0,0,0,0,1.0,3.0,2.0,0,TO_RENOVATE
335000,Sint-Niklaas,Apartment,PENTHOUSE,2,114.0,0,0,0,1.0,50.0,2.0,0,AS_NEW
85000,Nieuwpoort,Apartment,FLAT_STUDIO,0,24.0,0,1,0,1.0,2.0,2.0,0,TO_BE_DONE_UP
615000,Knokke,Apartment,APARTMENT,2,91.0,1,0,0,1.0,11.0,2.0,0,JUST_RENOVATED
430650,Kraainem,Apartment,SERVICE_FLAT,1,85.0,1,0,0,1.0,26.0,2.0,0,AS_NEW
314000,Ixelles,Apartment,APARTMENT,3,93.0,0,0,0,1.0,11.0,2.0,0,TO_RENOVATE
379000,Boortmeerbeek,Apartment,APARTMENT,2,100.0,0,0,0,1.0,18.0,2.0,0,GOOD
205000,Mechelen,Apartment,APARTMENT,1,73.0,0,0,0,1.0,27.0,3.0,0,GOOD
1250000,Knokke,Apartment,APARTMENT,3,110.0,0,0,0,1.0,11.0,2.0,0,GOOD
390000,Woluwe-Saint-Lambert,Apartment,APARTMENT,2,87.0,0,0,0,1.0,11.0,2.0,0,GOOD
320000,Tremelo,Apartment,DUPLEX,3,159.0,1,0,0,1.0,11.0,2.0,0,GOOD
259000,Mouscron,Apartment,APARTMENT,2,108.0,0,0,0,1.0,11.0,3.0,0,GOOD
219000,Antwerpen,Apartment,APARTMENT,2,87.0,0,0,0,1.0,21.0,2.0,0,TO_RENOVATE
475000,Kortrijk,Apartment,APARTMENT,3,155.0,0,0,0,1.0,11.0,2.0,0,GOOD
160000,Arlon,Apartment,APARTMENT,1,55.0,0,0,0,1.0,11.0,4.0,0,GOOD
189000,Turnhout,Apartment,APARTMENT,2,99.0,0,0,0,1.0,11.0,3.0,0,GOOD
